"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgB01_g173",4.29793857252345,2.91427667996033,1.00550620570514,2.89831794515541,0.00375170048328678,0.0328367225441391
"PgB01_g186",275.936039957762,2.41514164035805,0.49244655766095,4.90437307924259,9.372620061616e-07,2.42752984906526e-05
"PgB01_g190",147.394348131124,3.96771421407546,0.68129631207035,5.82377174774103,5.75341413597355e-09,2.49198207260587e-07
"PgB01_g191",58.6359341466216,2.25701761881946,0.79817665553439,2.82771690097647,0.00468812445556932,0.0390859544025641
"PgB01_g200",32170.4370419244,1.95098043451339,0.603704431058866,3.23168148872367,0.00123064146346649,0.0135287649621888
"PgB01_g208",2179.82403329594,1.68381537532836,0.424929441361379,3.96257639841051,7.41452692851821e-05,0.00122737284894978
"PgB01_g214",4453.42168967445,-1.00057779643364,0.311416955890254,-3.21298432056557,0.00131363460746645,0.0141817906299449
"PgB01_g216",57.6873653144224,2.9017028085574,0.902638869127769,3.2146885180796,0.00130586136701602,0.0141325936009853
"PgB01_g224",101.06115639553,1.56686364743285,0.511848051575842,3.06118904352356,0.00220459853412095,0.0216239189033546
"PgB01_g230",1270.36175657794,1.41887332636012,0.488582156763638,2.9040629231299,0.00368354120895829,0.0324640491425321
"PgB02X_g003",1908.30475053962,4.51364356349247,0.638784674234587,7.06598599739554,1.59479498182304e-12,1.73112155499426e-10
