Gene,Degree,Eigen,Closeness,Betweenness,Strengths
PgR045_g053,175,0.304102886,2.35316E-05,5978.016775,175
PgR045_g059,24,0.003241858,2.29022E-05,24008.2846,24
PgR045_g060,57,1.39966E-05,2.38118E-05,34792.77916,57
PgR045_g065,2,4.89478E-08,1.66345E-05,540.2369275,2
PgR045_g066,1,1.22194E-05,1.97711E-05,0,1
PgR045_g070,62,0.101883916,2.34869E-05,39814.20278,62
PgR045_g073,1,5.42437E-10,1.45214E-05,0,1
PgR045_g074,14,2.3544E-06,2.33798E-05,5467.684532,14
PgR045_g075,23,0.000978614,2.35167E-05,14946.19385,23
PgR045_g078,2,4.22139E-09,1.86463E-05,266.2399518,2
PgR045_g080,76,1.6137E-05,2.46324E-05,15577.87136,76
PgR046_g003,51,0.000318183,2.57872E-05,55698.25816,51
PgR046_g011,17,3.00255E-05,2.35156E-05,10466.0748,17
PgR027_g114,4,4.61926E-07,2.05977E-05,340.9277792,4
PgR046_g013,1,1.14428E-07,1.60862E-05,0,1
PgR046_g014,6,0.000522643,2.19534E-05,1232.033378,6
PgR046_g015,24,5.5247E-06,2.42901E-05,9535.552234,24
PgR046_g017,19,7.95161E-13,1.49481E-05,34979.09892,19
PgR002_g086,6,2.33223E-14,1.36177E-05,10320.94739,6
PgR046_g018,39,4.23942E-05,2.49041E-05,9672.029739,39
PgR046_g020,5,2.24792E-07,2.15443E-05,11692.11061,5
PgR046_g021,6,8.95073E-06,2.07495E-05,2675.918881,6
PgR046_g022,10,1.18685E-05,2.20391E-05,8939.716812,10
PgR046_g023,9,6.32775E-06,2.21445E-05,21122.81096,9
PgR046_g025,9,6.97366E-06,2.1994E-05,13330.88641,9
PgR046_g028,3,1.04025E-07,2.01377E-05,192.5416649,3
PgR046_g029,1,0,1,0,1
PgR046_g030,9,3.20038E-06,2.17235E-05,6272.534361,9
PgR046_g033,28,0.000431898,2.48225E-05,34241.31892,28
PgR046_g034,1,2.57468E-12,1.48483E-05,0,1
PgR046_g035,78,1.42251E-05,2.51099E-05,44041.87788,78
PgR046_g036,24,4.91474E-12,1.49231E-05,6721.698176,24
PgR046_g037,139,0.000128002,2.59148E-05,37132.05497,139
PgR046_g039,2,1.36464E-08,1.85501E-05,218.5254863,2
PgR046_g040,165,0.000150103,2.73194E-05,82771.41007,165
PgR046_g041,34,0.000787751,2.51712E-05,27711.24131,34
PgR046_g042,9,1.85351E-08,1.97714E-05,3366.462084,9
PgR046_g044,15,6.09853E-07,2.2172E-05,6379.014335,15
PgR046_g046,39,0.013655874,2.40877E-05,46571.97184,39
PgR046_g047,20,2.60991E-05,2.32401E-05,21323.71035,20
PgR046_g048,37,9.98092E-06,2.46962E-05,65059.57823,37
PgR046_g049,36,2.7474E-05,2.50966E-05,33258.06893,36
PgB01_g091,5,3.39689E-08,1.92756E-05,4037.375276,5
PgR046_g051,6,4.17844E-09,1.84359E-05,20001.78869,6
PgR046_g053,28,4.10525E-06,2.39023E-05,5472.401862,28
PgR046_g054,88,1.96993E-05,2.61883E-05,82125.34688,88
PgR046_g055,15,3.35305E-06,2.36122E-05,7053.719597,15
PgR046_g058,7,6.29106E-13,1.3915E-05,9308.889486,7
PgR010_g001,2,2.70179E-15,1.2125E-05,28.15043958,2
PgR046_g059,20,3.2253E-05,2.40402E-05,25087.13334,20
PgR046_g060,11,0.001026367,2.296E-05,19141.12288,11
PgR046_g061,19,2.05786E-05,2.34874E-05,11867.53559,19
PgR046_g062,11,0.000563603,2.31562E-05,6096.327407,11
PgR002_g015,3,2.63701E-06,1.87896E-05,893.0638074,3
PgR046_g065,6,1.10321E-07,1.95187E-05,16464.0419,6
PgR046_g068,323,0.75820428,2.33765E-05,8666.011007,323
PgR046_g070,341,0.812404633,2.33727E-05,4752.612888,341
PgR046_g071,40,3.09028E-05,2.51737E-05,23865.82031,40
PgR046_g072,18,2.72297E-06,2.2425E-05,58237.22936,18
PgB03_g152,2,2.0959E-09,1.82785E-05,407.5371404,2
PgR046_g073,6,5.69874E-09,1.84758E-05,1461.950751,6
PgR046_g074,307,0.723454212,2.3297E-05,6402.076013,307
PgR046_g075,248,0.516275903,2.43232E-05,122811.7813,248
PgR003_g043,2,3.35989E-15,1.28548E-05,370.3818783,2
PgR046_g077,83,0.11901497,2.30803E-05,27942.2737,83
PgR046_g079,1,4.63286E-16,1.16499E-05,0,1
PgR046_g080,101,9.74443E-06,2.57971E-05,66902.53429,101
PgR046_g081,197,0.394759183,2.31717E-05,8333.634966,197
PgR046_g083,35,1.38028E-10,1.59632E-05,35677.67678,35
PgR041_g053,1,4.98087E-13,1.35862E-05,0,1
PgR047_g001,340,0.771345557,2.33831E-05,4848.454691,340
PgR047_g002,9,5.5179E-07,2.11158E-05,3326.74991,9
PgR047_g004,8,1.18071E-06,2.18045E-05,1885.456401,8
PgR047_g005,5,6.5879E-08,1.9581E-05,5537.734969,5
PgR047_g006,3,5.69101E-08,1.87547E-05,3487.826598,3
PgR047_g007,25,0.002417772,2.37597E-05,13591.57349,25
PgR047_g010,12,0.001802645,2.26552E-05,6033.880351,12
PgR047_g012,3,1.92883E-11,1.60537E-05,248.4015081,3
PgR047_g013,30,7.21728E-06,2.48645E-05,16353.77454,30
PgR047_g014,57,3.27676E-05,2.49495E-05,44371.07027,57
PgR028_g017,4,0.000291164,2.07723E-05,12761.015,4
PgR047_g016,32,0.002207629,2.50294E-05,50628.74862,32
PgR047_g018,20,0.000134843,2.42113E-05,36012.36654,20
PgR047_g019,9,0.000188558,2.25774E-05,5374.274321,9
PgR047_g022,10,6.65319E-09,1.9396E-05,11612.80263,10
PgR047_g023,7,2.3263E-06,2.12743E-05,3913.546123,7
PgR047_g024,326,0.806050364,2.33046E-05,5639.008565,326
PgR047_g026,51,0.036787572,2.49963E-05,83054.07497,51
PgR047_g027,31,0.026029213,2.42789E-05,52917.94714,31
PgR047_g028,9,2.81369E-05,2.25622E-05,3285.107916,9
PgR047_g031,3,7.67786E-08,1.98232E-05,43.58834525,3
PgR047_g033,8,3.01508E-11,1.506E-05,54.67219353,8
PgR047_g034,8,2.72308E-05,2.26989E-05,44922.64791,8
PgE451_g001,4,1.48159E-07,2.05204E-05,764.1894279,4
PgR037_g088,3,1.33661E-05,2.00317E-05,538.3284457,3
PgR047_g036,5,1.76728E-08,1.94825E-05,3178.989962,5
PgR047_g037,13,0.020851826,2.10261E-05,38.36940896,13
PgR047_g038,25,1.52605E-06,2.35084E-05,10479.33126,25
PgR047_g040,8,7.61712E-05,2.29521E-05,1466.61246,8
PgR047_g041,8,0.002945851,2.1724E-05,2624.345068,8
PgR047_g042,62,6.2303E-05,2.58987E-05,81213.57713,62
PgR047_g043,146,0.295979362,2.23864E-05,2990.995189,146
PgR047_g044,6,1.45036E-06,2.03095E-05,13791.95374,6
PgR047_g048,325,0.737108986,2.34632E-05,8284.497757,325
PgR047_g049,10,1.69681E-07,2.09459E-05,4383.272066,10
PgR047_g050,1,0,1,0,1
PgR047_g053,14,8.32727E-09,1.8348E-05,27081.62321,14
PgR047_g054,16,1.74085E-08,1.96155E-05,19205.41812,16
PgB22_g030,3,6.42929E-08,1.76274E-05,1674.375722,3
PgR047_g057,32,0.035426704,2.26014E-05,5678.437305,32
PgR047_g058,21,2.42638E-05,2.42742E-05,15190.00456,21
PgR047_g059,366,0.863385318,2.32304E-05,12572.73391,366
PgR047_g060,6,1.20671E-06,2.20643E-05,4579.7993,6
PgR047_g061,47,0.001534137,2.6244E-05,145834.6918,47
PgR047_g063,39,5.93067E-06,2.4031E-05,11090.63994,39
PgR047_g064,29,6.50897E-06,2.39498E-05,17254.20854,29
PgR047_g065,5,1.32756E-08,1.88473E-05,32117.36276,5
PgR047_g066,71,0.000993315,2.58018E-05,39962.59886,71
PgR047_g067,348,0.835160099,2.29006E-05,8759.635413,348
PgR047_g068,127,3.36582E-05,2.51718E-05,17136.43706,127
PgR047_g069,12,2.51804E-06,2.24341E-05,4155.107167,12
PgR047_g070,176,0.43612126,2.28985E-05,5051.151997,176
PgR047_g071,38,0.068922296,2.26608E-05,4166.023287,38
PgR047_g072,33,1.22908E-05,2.51231E-05,18519.1051,33
PgR047_g073,50,0.088899045,2.3615E-05,24587.33577,50
PgR047_g075,48,2.13002E-05,2.49713E-05,44186.27205,48
PgR048_g002,14,0.000630906,2.34329E-05,12441.70519,14
PgR048_g003,1,0,1,0,1
PgR048_g004,1,7.7476E-14,1.30489E-05,0,1
PgR048_g005,5,1.19546E-05,2.12544E-05,4479.073961,5
PgR048_g008,2,1.24926E-06,1.65161E-05,181.5546783,2
PgR048_g009,8,1.70908E-10,1.59421E-05,1608.113533,8
PgR048_g010,14,0.001381408,2.30819E-05,3985.279394,14
PgR048_g011,33,2.368E-06,2.44069E-05,41492.52632,33
PgR048_g012,87,1.49771E-05,2.50031E-05,21610.64867,87
PgR048_g015,5,3.4904E-06,2.18183E-05,11235.06623,5
PgR048_g016,3,4.80266E-07,1.99156E-05,315.1725891,3
PgR048_g017,13,2.06813E-05,2.30176E-05,27623.10255,13
PgR048_g021,5,6.21006E-09,1.82492E-05,1853.051642,5
PgR048_g022,6,6.44537E-07,2.08069E-05,866.6221815,6
PgB02X_g012,14,1.33713E-06,2.26721E-05,6029.206806,14
PgR048_g023,4,2.31657E-07,2.00417E-05,2441.068199,4
PgR048_g024,6,1.41783E-06,1.92474E-05,11603.25825,6
PgR048_g025,12,1.10143E-05,2.25703E-05,8341.658936,12
PgR048_g026,22,0.002270435,2.43908E-05,24460.07732,22
PgR048_g027,4,2.25886E-08,2.03488E-05,3282.5994,4
PgB21_g006,5,1.05093E-06,2.05533E-05,2496.236786,5
PgR030_g073,1,4.87079E-10,1.61431E-05,0,1
PgR048_g029,3,1.47042E-06,2.01126E-05,16018.57456,3
PgR048_g030,47,1.42338E-05,2.4692E-05,21772.78009,47
PgR048_g031,173,0.357116594,2.23599E-05,2538.137406,173
PgR048_g033,1,2.57468E-12,1.48483E-05,0,1
PgR048_g034,9,5.67541E-07,2.15466E-05,8588.913284,9
PgR048_g035,4,4.40889E-07,2.03124E-05,1245.258912,4
PgR048_g036,35,6.24204E-06,2.40333E-05,7847.742319,35
PgR048_g037,22,6.69448E-06,2.34313E-05,17327.98967,22
PgR003_g029,3,1.36877E-07,2.03479E-05,6533.725317,3
PgR048_g038,93,3.4326E-05,2.60613E-05,71924.87909,93
PgR048_g041,6,4.16579E-06,2.14883E-05,3977.608451,6
PgR048_g042,18,8.10604E-08,2.11891E-05,7067.153182,18
PgR048_g043,7,0.000180286,2.20824E-05,4568.793525,7
PgR048_g044,46,0.003287294,2.56023E-05,50035.41606,46
PgR048_g045,13,1.94058E-07,2.13224E-05,3161.762913,13
PgR048_g046,12,7.93295E-05,2.31027E-05,3307.371494,12
PgR048_g048,170,0.337010899,2.24921E-05,14235.11101,170
PgR048_g049,66,2.29491E-06,2.296E-05,14531.87582,66
PgR048_g051,4,0.002428806,1.9809E-05,51.09732392,4
PgR048_g052,16,3.75087E-06,2.28014E-05,44077.16185,16
PgR048_g054,80,1.12097E-05,2.47359E-05,16231.27193,80
PgR048_g055,2,1.37269E-10,1.7328E-05,5147.868034,2
PgR048_g057,7,7.29533E-06,2.16525E-05,2292.103879,7
PgR048_g059,27,3.35551E-07,2.23179E-05,18122.55973,27
PgR048_g060,2,8.81204E-15,1.22516E-05,180.7124035,2
PgR048_g062,23,3.2259E-05,2.39843E-05,34192.91416,23
PgR048_g063,20,6.70206E-06,2.40402E-05,12760.62254,20
PgR048_g064,96,9.16108E-06,2.47942E-05,27804.63554,96
PgR048_g065,23,2.26698E-05,2.41255E-05,12477.24749,23
PgR048_g066,6,6.0078E-08,1.93259E-05,3952.523491,6
PgR048_g067,19,8.46017E-06,2.33776E-05,8717.530367,19
PgR048_g068,9,3.42198E-07,2.1522E-05,2213.190378,9
PgR048_g069,8,5.96289E-08,2.02782E-05,3635.327183,8
PgR048_g070,10,0.002706046,2.28493E-05,36991.45203,10
PgR048_g071,17,0.000202443,2.34489E-05,17159.8838,17
PgR048_g074,264,0.633216294,2.38624E-05,18427.43176,264
PgR048_g075,52,1.19103E-05,2.53421E-05,24482.5706,52
PgR048_g076,6,9.85199E-05,2.18269E-05,7579.199007,6
PgR048_g077,3,2.50247E-06,1.99096E-05,679.0108211,3
PgR048_g078,29,0.000989307,2.51149E-05,35025.29584,29
PgR048_g079,20,0.00143505,2.45815E-05,20219.69461,20
PgR048_g083,18,0.000218248,2.40512E-05,11064.27743,18
PgR048_g084,4,3.42042E-06,2.02081E-05,393.4471545,4
PgR048_g085,9,0.00011387,2.24633E-05,12564.31099,9
PgR049_g001,51,2.88257E-12,1.47636E-05,33110.86246,51
PgR049_g002,2,2.21736E-06,1.90611E-05,561.6459081,2
PgR049_g003,41,6.91364E-12,1.49676E-05,24656.30474,41
PgR049_g004,12,2.11752E-06,2.28807E-05,8231.312911,12
PgR049_g005,41,2.58618E-05,2.43173E-05,14205.47975,41
PgR049_g007,13,5.60643E-06,2.29716E-05,4678.932134,13
PgR049_g009,40,3.71973E-05,2.54913E-05,46098.68076,40
PgR049_g010,21,8.57109E-05,2.40668E-05,14508.44993,21
PgR049_g011,42,1.47413E-05,2.51477E-05,18398.52786,42
PgR049_g015,36,0.000646535,2.56062E-05,37339.31513,36
PgR049_g016,4,9.99709E-05,2.0193E-05,2459.510785,4
PgR049_g017,41,0.003292243,2.53498E-05,63007.43524,41
PgR049_g018,14,1.51523E-05,2.31369E-05,15838.94764,14
PgR049_g019,7,3.64399E-06,2.0971E-05,3324.68174,7
PgR049_g021,17,0.001085683,2.44272E-05,21854.125,17
PgR049_g022,223,0.462991599,2.29074E-05,5528.84661,223
PgR049_g023,306,0.789703025,2.29374E-05,2387.606553,306
PgR049_g024,4,3.91435E-06,2.13538E-05,1273.379367,4
PgR049_g025,7,2.80995E-05,2.12121E-05,2992.947837,7
PgB01_g026,15,3.3323E-05,2.2998E-05,12739.40444,15
PgR049_g026,11,4.22685E-07,2.16006E-05,6823.611565,11
PgR049_g028,295,0.550077273,2.45561E-05,37482.20516,295
PgR049_g029,60,9.24768E-06,2.49234E-05,15402.94155,60
PgR049_g030,94,0.000121379,2.6024E-05,40618.01387,94
PgR042_g088,2,5.9305E-09,1.75285E-05,2187.054467,2
PgR049_g032,8,0.002957353,2.17136E-05,1317.956061,8
PgR049_g033,8,1.54697E-06,2.1259E-05,4391.275916,8
PgR049_g034,6,1.61157E-05,2.10509E-05,7443.623419,6
PgR049_g035,24,4.60341E-07,2.31562E-05,9589.046282,24
PgR049_g036,309,0.66418257,2.38396E-05,13554.3599,309
PgR049_g039,7,2.75009E-10,1.55188E-05,20101.08602,7
PgR049_g040,3,3.78764E-08,1.78504E-05,13453.04987,3
PgR009X_g235,6,1.69089E-08,1.82922E-05,17288.95874,6
PgR049_g042,29,1.47726E-05,2.30505E-05,27083.17588,29
PgR022X_g123,6,1.05767E-07,2.03422E-05,1139.915747,6
PgR049_g044,23,1.40984E-12,1.43688E-05,1061.699561,23
PgR049_g045,1,1.05147E-16,1.05497E-05,0,1
PgR049_g046,13,1.45206E-09,1.83207E-05,2990.010968,13
PgR049_g047,24,8.10976E-06,2.40304E-05,23672.66987,24
PgR049_g048,1,2.53416E-09,1.75546E-05,0,1
PgR049_g050,13,3.04011E-06,2.3067E-05,7594.29166,13
PgR049_g051,13,1.07094E-05,2.32526E-05,6671.219962,13
PgR049_g052,289,0.585813725,2.33705E-05,8086.063164,289
PgR049_g053,77,2.07325E-05,2.48423E-05,12505.33736,77
PgR049_g054,70,0.139614364,2.25723E-05,7608.236467,70
PgR049_g055,25,0.050532633,2.16821E-05,3091.192924,25
PgR049_g057,19,1.72736E-05,2.28279E-05,21165.99037,19
PgR049_g058,10,0.00045114,2.3153E-05,8009.403125,10
PgR049_g062,28,3.03306E-05,2.33634E-05,5022.688948,28
PgR049_g063,435,0.933211014,2.45369E-05,63248.6195,435
PgB18_g012,4,2.53562E-08,1.88793E-05,6382.721042,4
PgR049_g064,9,1.51454E-06,2.07637E-05,18730.45675,9
PgR049_g065,54,1.54282E-05,2.45875E-05,19263.95915,54
PgR049_g066,4,1.72318E-07,2.01017E-05,6722.241829,4
PgR049_g068,12,1.51077E-05,2.27993E-05,16907.11351,12
PgB15_g001,6,1.45239E-07,1.90013E-05,11535.24285,6
PgR049_g069,12,8.84592E-06,2.21818E-05,13566.02982,12
PgR049_g072,31,0.041066751,2.12983E-05,627.4696389,31
PgR049_g073,17,6.72367E-07,2.23105E-05,19885.90887,17
PgR049_g074,36,1.88975E-05,2.51661E-05,32474.49411,36
PgR050X_g003,3,2.38629E-09,1.77592E-05,2206.416598,3
PgR050X_g004,79,7.78383E-06,2.49707E-05,39462.57449,79
PgR050X_g005,8,1.48353E-06,2.22099E-05,7170.792788,8
PgB12X_g006,4,1.60313E-13,1.39554E-05,134.9579407,4
PgR050X_g006,17,1.21336E-11,1.5623E-05,51190.80369,17
PgR050X_g008,12,2.99736E-06,2.34379E-05,6200.937869,12
PgR050X_g009,54,0.000392961,2.43677E-05,11164.13442,54
PgR015_g022,3,9.26715E-11,1.68466E-05,225.3306174,3
PgR050X_g010,4,3.19568E-09,1.82455E-05,6477.318312,4
PgR050X_g012,13,6.9349E-06,2.2888E-05,4267.53323,13
PgR050X_g013,20,0.001410093,2.47194E-05,21956.02076,20
PgR050X_g014,5,2.47844E-05,2.19621E-05,3516.467161,5
PgR050X_g015,7,1.42947E-06,1.84573E-05,8250.126527,7
PgR025_g013,9,3.17099E-05,1.95293E-05,47320.60107,9
PgR007_g059,1,7.01868E-17,1.10616E-05,0,1
PgR050X_g016,2,2.05618E-14,1.25876E-05,10960,2
PgR050X_g017,175,0.455879364,2.20148E-05,848.6987173,175
PgR050X_g019,114,4.20499E-05,2.58311E-05,22816.49344,114
PgR050X_g020,32,1.15323E-05,2.49663E-05,35791.42433,32
PgR050X_g021,22,0.023042554,2.22826E-05,11433.13754,22
PgR050X_g022,20,2.32985E-07,2.18117E-05,13562.78006,20
PgR050X_g025,7,0.000101823,2.24679E-05,2422.918767,7
PgR050X_g027,1,1.17484E-12,1.39371E-05,0,1
PgR050X_g028,61,6.95932E-06,2.51667E-05,35577.6029,61
PgR050X_g030,47,4.10581E-05,2.50891E-05,23268.99264,47
PgR050X_g031,26,8.80999E-09,1.98303E-05,21191.27509,26
PgR050X_g035,8,1.81184E-07,2.09974E-05,160669.9473,8
PgR022X_g120,2,6.5619E-10,1.73445E-05,0,2
PgR050X_g036,5,2.3627E-07,2.06697E-05,891.7172242,5
PgR050X_g037,3,2.32841E-06,2.00493E-05,22.12697084,3
PgR050X_g038,14,1.10233E-10,1.59485E-05,2375.308139,14
PgR050X_g039,27,1.04058E-05,2.45507E-05,20631.67274,27
PgR050X_g040,18,1.11825E-06,2.29284E-05,42178.79283,18
PgR050X_g042,8,0.004510598,2.12094E-05,1394.036557,8
PgR050X_g043,54,1.2025E-05,2.47249E-05,28043.47,54
PgR050X_g045,3,7.703E-07,1.76622E-05,21919,3
PgR050X_g046,7,3.71334E-07,2.12748E-05,5685.178094,7
PgR050X_g048,1,2.57921E-08,1.82779E-05,0,1
PgR050X_g049,20,3.09361E-07,2.13643E-05,35477.26353,20
PgR050X_g050,13,2.80469E-09,1.84952E-05,4527.024517,13
PgR050X_g051,19,8.71738E-07,2.19385E-05,2995.023395,19
PgR050X_g052,36,9.63438E-06,2.34329E-05,19735.04055,36
PgR050X_g054,2,4.90147E-06,2.00702E-05,68.31060291,2
PgR050X_g057,52,0.000887306,2.61534E-05,52069.2442,52
PgR050X_g058,7,1.13929E-06,2.18857E-05,1292.364008,7
PgR050X_g059,6,0.002516239,2.03894E-05,19591.77606,6
PgR050X_g061,7,4.81937E-06,2.02049E-05,10541.42127,7
PgR050X_g063,1,0,1,0,1
PgR050X_g064,3,0.000725104,2.02343E-05,2736.502829,3
PgR050X_g065,1,5.11637E-09,1.58945E-05,0,1
PgR050X_g066,20,2.3532E-05,2.37315E-05,2767.100053,20
PgR051X_g001,10,1.13853E-08,1.97153E-05,5811.26769,10
PgR010_g062,3,1.20159E-09,1.72348E-05,536.9647892,3
PgR051X_g002,8,3.64221E-12,1.52957E-05,68248.04525,8
PgR051X_g003,22,2.40391E-05,2.42055E-05,13341.33731,22
PgR051X_g004,19,0.000122001,2.3182E-05,29103.4205,19
PgR051X_g005,120,1.78584E-05,2.60831E-05,53718.02128,120
PgR051X_g006,27,1.29077E-05,2.40188E-05,15913.42778,27
PgR051X_g008,55,9.75682E-07,2.29442E-05,13353.41198,55
PgR051X_g010,56,1.72867E-05,2.44343E-05,15235.8537,56
PgR051X_g011,66,6.82983E-06,2.45519E-05,9610.840962,66
PgR051X_g012,4,1.92315E-07,1.99346E-05,5810.437061,4
PgR051X_g013,82,7.88336E-06,2.48127E-05,18190.62236,82
PgR051X_g014,17,4.77425E-09,1.89247E-05,44009.91419,17
PgR051X_g015,3,1.28261E-10,1.71421E-05,603.0587886,3
PgR051X_g018,1,2.1202E-08,1.75116E-05,0,1
PgR051X_g021,69,4.07894E-06,2.37192E-05,17872.07099,69
PgR051X_g023,1,0,1,0,1
PgR051X_g024,4,2.18771E-06,1.97204E-05,12270.88701,4
PgR051X_g026,5,4.93965E-06,2.00493E-05,12444.60557,5
PgR051X_g028,12,0.002537584,2.28713E-05,6552.794557,12
PgR051X_g029,1,1.25954E-08,1.76078E-05,0,1
PgR051X_g030,23,4.85681E-06,2.38186E-05,14321.0436,23
PgR051X_g031,40,0.001324911,2.55853E-05,40187.25159,40
PgR051X_g032,6,5.89163E-14,1.36441E-05,3673.836638,6
PgR051X_g033,25,1.57962E-05,2.43552E-05,6061.594258,25
PgR051X_g034,6,0.005543725,2.09644E-05,4643.66445,6
PgR051X_g035,14,0.00082445,2.35877E-05,8589.596058,14
PgR051X_g036,84,3.14401E-06,2.40796E-05,34131.24915,84
PgR051X_g037,40,5.77909E-06,2.50746E-05,32400.49519,40
PgR051X_g038,96,3.83194E-05,2.66368E-05,95453.81345,96
PgR051X_g039,52,1.54108E-05,2.5362E-05,49636.883,52
PgR051X_g040,9,3.1153E-06,2.21907E-05,1324.438862,9
PgR051X_g041,9,5.12744E-06,2.19674E-05,1455.88676,9
PgR051X_g042,83,5.45797E-06,2.446E-05,18407.72883,83
PgR051X_g043,5,3.01746E-08,1.86171E-05,16684.66771,5
PgR051X_g044,7,3.53835E-06,2.17184E-05,2910.835627,7
PgR051X_g045,22,0.004537328,2.12979E-05,15724.42976,22
PgR003_g024,3,1.64709E-05,1.94243E-05,11249.65386,3
PgR051X_g046,2,1.4679E-10,1.57441E-05,0,2
PgR051X_g047,3,7.33639E-13,1.37942E-05,181.2005578,3
PgR051X_g049,15,1.06945E-07,2.10168E-05,27595.13408,15
PgR051X_g050,31,1.53984E-05,2.42166E-05,5804.681298,31
PgR051X_g051,52,0.00071518,2.58451E-05,67127.1077,52
PgR051X_g052,23,4.08641E-05,2.42148E-05,20668.21258,23
PgR051X_g053,22,1.52272E-06,2.28159E-05,3366.071188,22
PgR051X_g054,3,1.85521E-08,1.83722E-05,648.3589357,3
PgR051X_g055,103,1.19342E-05,2.52787E-05,20427.89496,103
PgR051X_g056,10,0.000650733,2.26378E-05,44282.58241,10
PgR051X_g057,3,7.0034E-06,1.93795E-05,5107.343281,3
PgB01_g085,10,8.45772E-06,2.20575E-05,10448.70861,10
PgR051X_g060,3,4.33928E-08,1.88048E-05,2418.008757,3
PgR051X_g061,20,3.53563E-07,2.20099E-05,26522.94472,20
PgR051X_g062,120,0.205237868,2.35605E-05,20987.93182,120
PgR051X_g063,87,8.27833E-05,2.52717E-05,33864.41414,87
PgR051X_g065,2,1.42712E-08,1.76429E-05,3457.668354,2
PgR051X_g067,13,0.013319908,2.22782E-05,3540.185977,13
PgR051X_g070,1,0,1,0,1
PgR051X_g071,57,9.43046E-07,2.30856E-05,16117.8832,57
PgR051X_g072,94,3.24902E-06,2.44445E-05,24096.25692,94
PgR051X_g075,21,3.99262E-06,2.39206E-05,5361.054778,21
PgR051X_g077,40,8.39015E-06,2.47164E-05,20260.74168,40
PgR051X_g078,13,5.81227E-06,2.26024E-05,6644.305801,13
PgR051X_g079,19,1.0805E-05,2.34692E-05,31052.6315,19
PgR052_g001,24,0.000804899,2.44996E-05,19149.60866,24
PgR052_g002,46,0.000202527,2.53524E-05,73748.53184,46
PgR052_g003,3,7.62954E-08,1.93648E-05,226.3485422,3
PgR052_g004,10,3.8872E-07,2.14417E-05,15889.24186,10
PgR052_g005,13,5.5333E-06,2.27671E-05,6130.96501,13
PgR052_g006,11,0.0119792,2.22474E-05,3810.41761,11
PgR052_g007,20,0.006599,2.32094E-05,11122.12409,20
PgR052_g010,113,0.165506126,2.31992E-05,12979.89029,113
PgR052_g011,97,0.142617716,2.35938E-05,11248.96545,97
PgR052_g013,6,2.24423E-08,1.99888E-05,5236.571409,6
PgR052_g014,274,0.705582588,2.26824E-05,4049.534206,274
PgR052_g015,313,0.767677165,2.29405E-05,2080.127365,313
PgR052_g017,2,3.35047E-08,1.69259E-05,10960,2
PgR052_g019,26,0.002902451,2.40628E-05,11382.87676,26
PgR052_g020,38,0.001114797,2.54285E-05,39300.15052,38
PgR052_g021,15,7.56509E-06,2.29489E-05,1880.600018,15
PgR052_g024,21,0.000269823,2.40338E-05,13001.70857,21
PgR052_g025,7,1.96837E-07,2.13411E-05,2115.650652,7
PgR052_g026,94,3.87109E-06,2.4395E-05,22710.8338,94
PgR052_g027,30,4.52097E-07,2.22876E-05,8966.588694,30
PgR052_g028,6,8.69254E-06,2.11968E-05,1112.084694,6
PgR052_g030,34,2.06899E-05,2.50231E-05,28864.47981,34
PgR052_g031,41,2.17325E-06,2.37688E-05,31631.9247,41
PgR052_g034,40,9.42694E-05,2.39877E-05,6983.420712,40
PgR052_g035,9,1.77989E-05,2.11251E-05,34880.7554,9
PgR052_g036,10,5.76184E-05,2.32401E-05,4065.347862,10
PgR052_g037,126,8.2167E-05,2.66127E-05,45452.10207,126
PgR052_g038,42,9.75501E-06,2.44511E-05,12383.03705,42
PgR052_g039,2,2.02927E-08,1.84976E-05,490.9695008,2
PgR052_g043,22,2.48564E-06,2.36591E-05,11071.36697,22
PgR052_g049,14,5.57854E-06,2.27521E-05,34734.58735,14
PgR052_g054,4,3.01254E-08,1.82896E-05,603.5038127,4
PgR052_g055,25,1.48212E-05,2.4633E-05,9793.445861,25
PgR052_g056,10,0.000151729,2.29795E-05,3068.715606,10
PgR052_g057,9,5.53797E-08,2.06637E-05,8944.853754,9
PgR052_g058,89,0.000117436,2.55096E-05,49612.21466,89
PgR052_g059,4,0.000451641,2.11077E-05,583.1559776,4
PgR052_g060,97,1.10072E-05,2.57586E-05,40319.48705,97
PgR052_g061,6,5.17177E-10,1.79211E-05,1732.730433,6
PgR052_g062,50,0.000466148,2.57872E-05,24438.98213,50
PgR052_g063,32,1.79134E-05,2.41406E-05,13692.6552,32
PgR052_g064,71,0.000330536,2.4846E-05,26539.27834,71
PgR052_g065,1,1.7049E-07,1.71315E-05,0,1
PgR052_g067,133,4.94757E-05,2.63699E-05,48648.79375,133
PgR052_g068,23,1.36255E-05,2.35716E-05,32234.63926,23
PgR006_g098,2,1.36153E-10,1.50428E-05,0,2
PgR052_g070,1,9.1555E-15,1.21189E-05,0,1
PgR052_g071,2,4.48096E-14,1.34099E-05,0,2
PgR052_g072,17,1.36224E-06,2.25698E-05,853.9710552,17
PgR052_g073,10,3.65895E-06,2.24497E-05,5821.967297,10
PgR053_g003,86,1.87931E-05,2.54188E-05,43804.75754,86
PgR053_g006,23,0.001498982,2.43944E-05,19566.66323,23
PgR053_g007,24,0.001389426,2.42019E-05,23880.02283,24
PgR053_g008,48,1.7385E-05,2.41908E-05,10270.90541,48
